Horse trot, 24 minutes, E
Run, 42 minutes, SE
Walk, 23 minutes, NE
Run, 30 minutes, S
Horse trot, 3 minutes, SE
Run, 10 hours 31 minutes, S
Run, 30 minutes, SW
Run, 17 minutes, S
Run, 33 minutes, SW
Horse gallop, 2 minutes, W
Run, 7 hours 42 minutes, SW
Run, 8 hours 48 minutes, W
Run, 43 minutes, E
Walk, 28 minutes, S
Horse gallop, 1 hour 20 minutes, N
Walk, 15 minutes, NE
Walk, 58 minutes, NW
Elephant ride, 23 minutes, SE
Walk, 18 minutes, SW
Walk, 1 hour 28 minutes, SW
Run, 47 minutes, SE
Horse gallop, 4 hours 58 minutes, NW
Elephant ride, 43 minutes, SE
Horse trot, 33 minutes, S
Horse trot, 30 minutes, E
Walk, 5 hours 7 minutes, N
Walk, 1 hour 48 minutes, W
Elephant ride, 9 hours 26 minutes, E
Elephant ride, 2 hours 1 minute, NW
Walk, 9 hours 31 minutes, SW
Horse gallop, 51 minutes, E
Run, 3 hours 16 minutes, NE
Horse trot, 3 hours 36 minutes, NW
Walk, 2 hours 49 minutes, E
Run, 8 minutes, SE
Run, 28 minutes, SW
Elephant ride, 4 hours 7 minutes, SE
Walk, 3 hours 16 minutes, S
Horse trot, 25 minutes, E
Elephant ride, 2 hours, NW
Horse trot, 57 minutes, SW
Run, 50 minutes, SE
Elephant ride, 8 hours 9 minutes, W
Horse gallop, 24 minutes, NE
Horse trot, 1 hour 43 minutes, SW
Elephant ride, 21 minutes, SE
Horse trot, 41 minutes, SE
Elephant ride, 37 minutes, SE
Run, 10 hours 11 minutes, N
Run, 46 minutes, S
Horse trot, 24 minutes, W
Run, 9 hours 50 minutes, E
Elephant ride, 2 hours 25 minutes, SW
Walk, 9 hours 12 minutes, E
Walk, 10 hours 21 minutes, E
Elephant ride, 36 minutes, E
Elephant ride, 58 minutes, W
Run, 40 minutes, W
Horse trot, 6 hours 12 minutes, E
Horse gallop, 54 minutes, SE
Run, 7 hours 31 minutes, SE
Horse trot, 7 hours 47 minutes, NW
Elephant ride, 19 minutes, N
Horse gallop, 2 hours 19 minutes, NE
Run, 10 hours 20 minutes, SW
Horse gallop, 8 hours 42 minutes, N
Run, 9 hours 53 minutes, NW
Elephant ride, 4 hours 59 minutes, W
Horse trot, 1 minute, N
Horse trot, 9 hours 3 minutes, W
Run, 10 hours, NW
Walk, 5 hours 57 minutes, E
Elephant ride, 12 minutes, NW
Walk, 1 minute, SW
Walk, 10 hours 55 minutes, W
Horse gallop, 4 hours 32 minutes, NE
Horse gallop, 52 minutes, N
Walk, 42 minutes, N
Elephant ride, 55 minutes, SE
Horse trot, 10 hours 27 minutes, N
Run, 15 minutes, W
Horse trot, 10 hours 25 minutes, SW
Horse gallop, 54 minutes, W
Elephant ride, 1 hour 58 minutes, E
Run, 4 minutes, NE
Run, 4 hours 27 minutes, NW
Horse gallop, 11 minutes, SW
Horse gallop, 39 minutes, E
Horse trot, 6 hours 20 minutes, W
Horse trot, 6 hours 49 minutes, SE
Elephant ride, 47 minutes, NE
Run, 14 minutes, S
Elephant ride, 9 hours 34 minutes, E
Elephant ride, 2 hours 53 minutes, NE
Walk, 8 hours 49 minutes, NE
Elephant ride, 38 minutes, W
Run, 3 minutes, N
Run, 56 minutes, SE
Walk, 6 hours 55 minutes, NE
Horse gallop, 16 minutes, SW
Walk, 3 minutes, N
Walk, 39 minutes, E
Horse gallop, 10 hours 51 minutes, W
Horse gallop, 29 minutes, E
Run, 7 hours 37 minutes, SW
Horse trot, 4 minutes, NW
Horse gallop, 56 minutes, SE
Elephant ride, 37 minutes, N
Run, 53 minutes, SE
Run, 13 minutes, S
Elephant ride, 31 minutes, NE
Walk, 27 minutes, S
Horse gallop, 7 hours 15 minutes, W
Run, 10 hours 31 minutes, SE
Elephant ride, 41 minutes, E
Run, 36 minutes, NE
Elephant ride, 9 hours 36 minutes, N
Elephant ride, 10 hours 40 minutes, NE
Elephant ride, 7 hours 7 minutes, N
Horse gallop, 49 minutes, W
Elephant ride, 26 minutes, SW
Walk, 56 minutes, N
Horse gallop, 8 hours 57 minutes, S
Run, 3 hours 51 minutes, NW
Run, 7 hours 47 minutes, SW
Horse gallop, 10 hours 36 minutes, NW
Walk, 57 minutes, E
Horse trot, 10 hours 50 minutes, SW
Elephant ride, 5 hours 11 minutes, W
Walk, 42 minutes, S
Walk, 35 minutes, SE
Walk, 9 hours 29 minutes, W
Elephant ride, 2 hours 55 minutes, W
Horse trot, 54 minutes, NE
Walk, 5 hours 36 minutes, SW
Horse gallop, 2 hours 36 minutes, NE
Horse trot, 35 minutes, SW
Run, 45 minutes, NE
Run, 52 minutes, E
Horse trot, 53 minutes, NW
Horse gallop, 53 minutes, E
Run, 53 minutes, N
Horse gallop, 57 minutes, NE
Elephant ride, 28 minutes, SE
Horse gallop, 34 minutes, NE
Horse trot, 4 minutes, SW
Horse gallop, 8 minutes, N
Run, 13 minutes, N
Walk, 58 minutes, E
Elephant ride, 3 minutes, S
Run, 32 minutes, W
Elephant ride, 7 hours 33 minutes, NW
Horse gallop, 10 hours 8 minutes, N
Elephant ride, 19 minutes, N
Horse trot, 2 hours 55 minutes, NW
Horse trot, 22 minutes, W
Walk, 35 minutes, N
Elephant ride, 10 hours 41 minutes, NE
Walk, 6 hours 50 minutes, S
Walk, 1 minute, NW
Run, 42 minutes, W
Horse gallop, 2 hours 2 minutes, E
Horse trot, 8 hours 27 minutes, NW
Run, 47 minutes, SE
Elephant ride, 6 hours 52 minutes, NW
Horse gallop, 6 hours 56 minutes, NW
Elephant ride, 58 minutes, E
Elephant ride, 49 minutes, SW
Walk, 39 minutes, N
Walk, 9 hours 49 minutes, W
Run, 5 hours 27 minutes, S
Walk, 47 minutes, NW
Elephant ride, 9 hours, E
Horse gallop, 3 hours 5 minutes, N
Run, 5 hours 49 minutes, W
Walk, 3 hours 56 minutes, N
Horse gallop, 6 hours 56 minutes, NW
Elephant ride, 8 hours 21 minutes, W
Horse gallop, 9 hours 52 minutes, S
Walk, 50 minutes, E
Horse gallop, 21 minutes, NE
Run, 9 minutes, W
Horse gallop, 30 minutes, E
Elephant ride, 49 minutes, W
Horse trot, 9 minutes, SW
Horse trot, 47 minutes, E
Walk, 2 hours 30 minutes, S
Elephant ride, 43 minutes, S
Elephant ride, 8 hours 40 minutes, NE
Horse trot, 6 minutes, SW
Elephant ride, 2 hours 35 minutes, SE
Elephant ride, 12 minutes, NE
Walk, 9 hours 31 minutes, SW
Horse trot, 8 hours 20 minutes, W
Run, 7 hours 54 minutes, S
Horse trot, 9 hours 16 minutes, N
Elephant ride, 5 hours 58 minutes, E
Walk, 9 minutes, NE
Horse gallop, 42 minutes, E
Elephant ride, 1 hour 28 minutes, N
Horse trot, 34 minutes, SW
Horse trot, 16 minutes, N
Elephant ride, 1 hour 50 minutes, SW
Walk, 47 minutes, N
Elephant ride, 3 hours 53 minutes, E
Run, 52 minutes, SW
Elephant ride, 3 minutes, S
Elephant ride, 11 minutes, SE
Walk, 10 minutes, SE
Walk, 37 minutes, SW
Horse gallop, 10 hours, N
Horse trot, 3 hours 21 minutes, SW
Horse gallop, 29 minutes, W
Walk, 1 hour 55 minutes, NE
Horse trot, 5 hours 10 minutes, SE
Horse gallop, 14 minutes, S
Walk, 3 hours 18 minutes, S
Elephant ride, 1 hour 53 minutes, SW
Horse trot, 8 hours 53 minutes, NW
Walk, 56 minutes, SW
Horse gallop, 10 hours 5 minutes, W
Horse trot, 28 minutes, NE
Horse trot, 9 hours 23 minutes, N
Horse trot, 10 minutes, E
Run, 34 minutes, E
Horse trot, 2 hours 12 minutes, NW
Elephant ride, 47 minutes, SW
Elephant ride, 9 hours 48 minutes, NE
Elephant ride, 33 minutes, NE
Walk, 23 minutes, W
Horse trot, 8 hours 58 minutes, NW
Horse trot, 56 minutes, NE
Horse trot, 16 minutes, S
Elephant ride, 22 minutes, E
Walk, 5 hours 14 minutes, NW
Elephant ride, 7 hours 9 minutes, W
Run, 4 hours 38 minutes, E
Elephant ride, 7 hours 5 minutes, SW
Elephant ride, 50 minutes, NE
Run, 6 hours 1 minute, SE
Elephant ride, 21 minutes, SE
Horse trot, 1 hour 10 minutes, S
Walk, 6 hours 18 minutes, S
Horse trot, 23 minutes, W
Horse trot, 28 minutes, SW
Horse gallop, 4 hours 46 minutes, SE
Elephant ride, 7 hours 28 minutes, W
Horse gallop, 22 minutes, S
Walk, 1 hour 45 minutes, W
Horse gallop, 7 hours 49 minutes, NE
Horse trot, 38 minutes, S
Horse gallop, 8 hours 30 minutes, SE
Elephant ride, 3 hours 22 minutes, NE
Walk, 3 minutes, N
Elephant ride, 45 minutes, E
Elephant ride, 5 hours 50 minutes, NW
Run, 32 minutes, NE
Walk, 4 hours 17 minutes, S
Run, 7 hours 17 minutes, NE
Walk, 2 hours 25 minutes, NW
Elephant ride, 56 minutes, SW
Horse trot, 14 minutes, SE
Walk, 3 hours 43 minutes, E
Elephant ride, 4 hours 41 minutes, S
Horse trot, 46 minutes, NW
Horse trot, 54 minutes, NE
Walk, 3 hours 35 minutes, NW
Elephant ride, 30 minutes, W
Horse trot, 8 hours 46 minutes, S
Elephant ride, 38 minutes, W
Horse trot, 4 hours 15 minutes, S
Horse trot, 37 minutes, NE
Walk, 38 minutes, W
Horse gallop, 9 hours 36 minutes, NE
Horse trot, 2 minutes, E
Elephant ride, 43 minutes, SE
Walk, 40 minutes, SW
Horse gallop, 4 hours 40 minutes, SE
Horse gallop, 1 hour 39 minutes, W
Horse trot, 7 hours 33 minutes, SE
Walk, 8 hours 22 minutes, S
Elephant ride, 43 minutes, W
Walk, 8 hours 59 minutes, S
Horse trot, 10 hours 13 minutes, W
Horse trot, 10 hours 4 minutes, E
Run, 4 hours 35 minutes, E
Elephant ride, 17 minutes, NE
Run, 2 hours 26 minutes, SW
Walk, 6 hours 16 minutes, NW
Walk, 5 hours 11 minutes, E
Horse trot, 10 hours 43 minutes, SE
Horse gallop, 8 hours 46 minutes, S
Walk, 11 minutes, SW
Walk, 38 minutes, S
Walk, 10 hours 20 minutes, SE
Horse gallop, 6 minutes, SE
Horse trot, 10 hours 27 minutes, SE
Run, 10 hours 7 minutes, NE
Walk, 3 minutes, SE
Walk, 21 minutes, SE
Elephant ride, 44 minutes, SE
Run, 2 hours 35 minutes, SE
Horse gallop, 3 hours 55 minutes, E
Horse gallop, 14 minutes, N
Walk, 33 minutes, S
Run, 29 minutes, NE
Horse gallop, 52 minutes, NE
Horse gallop, 42 minutes, E
Horse gallop, 9 hours 49 minutes, SW
Horse gallop, 7 hours 52 minutes, N
Run, 17 minutes, E
Horse trot, 2 hours 53 minutes, W
Horse trot, 19 minutes, E
Elephant ride, 4 hours 34 minutes, NW
Walk, 41 minutes, SE
Run, 9 hours 49 minutes, N
Elephant ride, 49 minutes, SE
Elephant ride, 9 hours 55 minutes, NW
Horse trot, 38 minutes, NW
Horse gallop, 49 minutes, NW
Horse gallop, 39 minutes, S
Walk, 10 hours 46 minutes, SE
Horse trot, 39 minutes, N
Horse trot, 10 hours 34 minutes, E
Elephant ride, 7 minutes, S
Elephant ride, 14 minutes, W
Walk, 17 minutes, S
Horse trot, 1 minute, N
Run, 9 hours 54 minutes, NE
Horse trot, 3 hours 5 minutes, NW
Horse trot, 20 minutes, SW
Elephant ride, 5 hours 48 minutes, NW
Horse trot, 7 hours 43 minutes, E
Horse gallop, 18 minutes, S
Horse trot, 6 hours 14 minutes, SE
Horse trot, 16 minutes, SW
Run, 10 hours 38 minutes, SE
Horse gallop, 1 hour 53 minutes, SW
Walk, 17 minutes, N
Horse gallop, 4 hours 12 minutes, W
Horse trot, 8 hours 42 minutes, SE
Run, 2 hours 19 minutes, NW
Horse trot, 25 minutes, E
Walk, 12 minutes, N
Run, 55 minutes, NE
Run, 42 minutes, NW
Horse gallop, 9 hours 48 minutes, NW
Elephant ride, 7 hours 57 minutes, SW
Run, 6 hours 45 minutes, N
Walk, 49 minutes, SW
Walk, 26 minutes, S
Horse trot, 12 minutes, E
Elephant ride, 36 minutes, S
Horse trot, 45 minutes, NE
Walk, 10 hours 12 minutes, NE
Elephant ride, 8 hours 44 minutes, N
Elephant ride, 8 hours 21 minutes, W
Elephant ride, 1 minute, NE
Run, 58 minutes, S
Run, 7 hours 49 minutes, N
Horse gallop, 1 minute, SE
Horse trot, 53 minutes, W
Walk, 22 minutes, W
Horse trot, 2 hours 50 minutes, W
Run, 1 hour 8 minutes, E
Horse gallop, 7 hours 22 minutes, NW
Elephant ride, 21 minutes, N
Elephant ride, 2 hours 16 minutes, SE
Elephant ride, 5 hours 55 minutes, SW
Horse gallop, 17 minutes, NW
Elephant ride, 24 minutes, NW
Horse trot, 6 hours 57 minutes, W
Elephant ride, 5 hours 5 minutes, W
Horse gallop, 8 hours 45 minutes, S
Walk, 3 hours 11 minutes, N
Horse trot, 44 minutes, SW
Horse trot, 15 minutes, N
Horse gallop, 46 minutes, E
Walk, 2 hours 1 minute, NW
Horse trot, 7 minutes, S
Walk, 33 minutes, SW
Horse gallop, 30 minutes, NW
Horse gallop, 46 minutes, NW
Elephant ride, 7 hours 17 minutes, N
Walk, 9 minutes, SW
Walk, 40 minutes, N
Elephant ride, 6 hours 41 minutes, NW
Walk, 18 minutes, SW
Run, 9 hours 59 minutes, W
Elephant ride, 24 minutes, SE
Horse trot, 7 minutes, NW
Horse gallop, 32 minutes, NW
Elephant ride, 7 hours 6 minutes, E
Elephant ride, 3 minutes, E
Elephant ride, 7 hours 49 minutes, W
Horse trot, 6 hours, S
Walk, 43 minutes, SE
Walk, 54 minutes, SW
Horse trot, 8 hours 6 minutes, SE
Elephant ride, 2 hours 11 minutes, NE
Elephant ride, 4 hours 39 minutes, W
Run, 35 minutes, SE
Elephant ride, 1 hour 10 minutes, SE
Horse gallop, 3 hours 57 minutes, SE
Horse trot, 6 minutes, NW
Elephant ride, 6 hours 9 minutes, W
Run, 9 hours 8 minutes, W
Horse trot, 47 minutes, NE
Run, 4 hours 3 minutes, SE
Walk, 9 hours 4 minutes, NW
Horse trot, 5 minutes, S
Walk, 10 hours 29 minutes, N
Horse gallop, 8 hours 52 minutes, N
Run, 3 hours 7 minutes, NE
Elephant ride, 22 minutes, NW
Run, 6 hours 51 minutes, NW
Horse gallop, 5 minutes, SE
Run, 33 minutes, SE
Horse trot, 1 hour 34 minutes, SE
Run, 5 hours 28 minutes, N
Walk, 6 hours 41 minutes, NW
Horse gallop, 5 hours 21 minutes, SW
Walk, 2 hours 59 minutes, W
Run, 44 minutes, E
Horse gallop, 2 hours 55 minutes, NW
Elephant ride, 10 hours 49 minutes, S
Horse trot, 2 hours 31 minutes, W
Horse gallop, 40 minutes, N
Run, 3 minutes, NE
Elephant ride, 2 hours 49 minutes, W
Walk, 20 minutes, NE
Run, 10 hours 47 minutes, S
Walk, 10 hours 8 minutes, W
Run, 1 hour 27 minutes, W
Horse trot, 6 hours 25 minutes, E
Walk, 6 hours 56 minutes, N
Horse gallop, 17 minutes, SE
Elephant ride, 28 minutes, E
Horse gallop, 9 hours 42 minutes, E
Horse trot, 21 minutes, N
Horse gallop, 42 minutes, S
Walk, 1 hour 33 minutes, SW
Run, 43 minutes, SW
Walk, 39 minutes, E
Elephant ride, 30 minutes, W
Horse gallop, 3 minutes, NW
Elephant ride, 7 hours 10 minutes, SE
Horse gallop, 7 hours 5 minutes, S
Run, 29 minutes, E
Horse trot, 10 hours 32 minutes, S
Walk, 6 minutes, NE
Horse trot, 55 minutes, SW
Run, 4 minutes, W
Run, 7 hours 16 minutes, NW
Horse gallop, 3 minutes, S
Horse trot, 56 minutes, NE
Run, 5 hours 49 minutes, S
Walk, 4 hours 16 minutes, SE
Elephant ride, 3 hours 14 minutes, S
Run, 32 minutes, NW
Horse trot, 6 hours 55 minutes, E
Horse gallop, 46 minutes, NE
Horse gallop, 42 minutes, NE
Horse trot, 9 hours 29 minutes, NW
Horse gallop, 10 hours 30 minutes, S
Horse trot, 4 hours 12 minutes, S
Walk, 49 minutes, SE
Elephant ride, 6 minutes, SE
Horse trot, 1 hour 54 minutes, N
Elephant ride, 2 hours 34 minutes, W
Elephant ride, 25 minutes, E
Walk, 33 minutes, SE
Horse gallop, 4 hours 32 minutes, W
Walk, 39 minutes, NW
Run, 10 hours 38 minutes, S
Elephant ride, 6 hours 55 minutes, SW
Horse gallop, 28 minutes, NW
Horse trot, 39 minutes, S
Run, 42 minutes, NE
Horse gallop, 4 hours 6 minutes, W
Elephant ride, 19 minutes, SE
Horse trot, 27 minutes, W
Run, 2 minutes, W
Horse trot, 2 hours 35 minutes, SW
Walk, 5 hours 17 minutes, SW
Run, 2 minutes, S
Horse trot, 9 minutes, S
Walk, 5 minutes, E
Horse trot, 39 minutes, S
Elephant ride, 9 hours 42 minutes, NE
Horse gallop, 4 hours 38 minutes, N
Walk, 2 hours 32 minutes, NE
Horse gallop, 49 minutes, SW
Walk, 43 minutes, SE
Elephant ride, 3 hours 37 minutes, NE
Horse gallop, 7 hours 52 minutes, E
Walk, 23 minutes, SE
Run, 53 minutes, SE
Horse trot, 29 minutes, NW
Walk, 55 minutes, NE
Horse trot, 45 minutes, E
Elephant ride, 38 minutes, SE
Walk, 3 hours 54 minutes, W
Run, 44 minutes, NE
Walk, 16 minutes, SW
Horse gallop, 1 hour 6 minutes, S
Horse gallop, 2 hours 17 minutes, E
Walk, 41 minutes, S
Elephant ride, 1 hour 2 minutes, NW
Horse trot, 4 hours 9 minutes, SE
Run, 13 minutes, SE
Run, 54 minutes, W
Horse gallop, 8 hours 59 minutes, SW
Horse gallop, 5 hours 11 minutes, NW
Elephant ride, 45 minutes, N
Run, 7 hours 36 minutes, NW
Walk, 7 hours 13 minutes, NE
Elephant ride, 10 hours 10 minutes, E
Horse trot, 7 hours 2 minutes, SW
Elephant ride, 9 hours 34 minutes, NW
Walk, 9 hours 37 minutes, NE
Run, 1 minute, SE
Elephant ride, 8 hours 13 minutes, NW
Elephant ride, 4 hours 24 minutes, N
Elephant ride, 6 hours 48 minutes, N
Horse gallop, 38 minutes, E
Horse trot, 42 minutes, S
Elephant ride, 27 minutes, NW
Run, 3 hours 19 minutes, SW
Elephant ride, 7 hours 31 minutes, SE
Elephant ride, 46 minutes, SE
Walk, 4 hours 38 minutes, NW
Horse gallop, 33 minutes, NW
Horse trot, 18 minutes, E
Elephant ride, 34 minutes, S
Walk, 6 hours 50 minutes, E
Walk, 8 hours 36 minutes, SW
Walk, 7 hours 4 minutes, N
Horse trot, 9 hours 45 minutes, E
Elephant ride, 5 hours 24 minutes, S
Elephant ride, 20 minutes, SE
Run, 6 hours 6 minutes, W
Horse trot, 14 minutes, N
Walk, 21 minutes, SW
Walk, 24 minutes, NE
Run, 3 hours 36 minutes, W
Walk, 16 minutes, W
Elephant ride, 49 minutes, N
Horse trot, 3 hours 9 minutes, NE
Run, 37 minutes, W
Run, 6 hours, N
Horse trot, 3 hours, E
Horse trot, 21 minutes, E
Horse trot, 7 hours 33 minutes, N
Walk, 6 hours 47 minutes, SW
Horse gallop, 22 minutes, W
Run, 4 hours 9 minutes, SE
Walk, 1 hour 24 minutes, N
Run, 10 hours 59 minutes, SE
Run, 31 minutes, E
Elephant ride, 2 hours 57 minutes, W
Elephant ride, 39 minutes, W
Walk, 8 hours 47 minutes, SW
Horse trot, 36 minutes, SE
Walk, 7 hours 34 minutes, W
Elephant ride, 8 hours 53 minutes, SE
Elephant ride, 12 minutes, SW
Elephant ride, 47 minutes, N
Run, 6 hours 7 minutes, E
Run, 1 hour 20 minutes, S
Elephant ride, 41 minutes, E
Elephant ride, 1 hour 20 minutes, SE
Horse gallop, 8 hours 56 minutes, S
Elephant ride, 46 minutes, W
Run, 51 minutes, NE
Elephant ride, 24 minutes, SW
Elephant ride, 2 hours 28 minutes, NE
Walk, 4 minutes, SW
Run, 6 hours 10 minutes, NW
Horse gallop, 16 minutes, NE
Elephant ride, 43 minutes, S
Walk, 4 minutes, E
Horse trot, 10 minutes, NE
Elephant ride, 48 minutes, E
Horse gallop, 30 minutes, NE
Horse trot, 4 hours 36 minutes, NW
Walk, 7 hours 44 minutes, N
Horse trot, 9 hours 46 minutes, SW
Elephant ride, 16 minutes, SE
Horse gallop, 55 minutes, W
Elephant ride, 9 minutes, NW
Horse trot, 8 hours, N
Horse trot, 5 hours 30 minutes, E
Walk, 6 hours 53 minutes, N
Walk, 1 hour 15 minutes, W
Horse trot, 51 minutes, S
Walk, 4 hours 14 minutes, SE
Elephant ride, 7 hours 14 minutes, NW
Walk, 31 minutes, SE
Horse gallop, 35 minutes, SW
Elephant ride, 2 hours 9 minutes, E
Elephant ride, 9 hours 47 minutes, NW
Horse gallop, 31 minutes, N
Walk, 7 hours 26 minutes, SW
Run, 4 hours 19 minutes, SW
Run, 9 hours 29 minutes, E
Run, 5 hours 36 minutes, NW
Run, 48 minutes, SW
Walk, 8 hours 18 minutes, W
Horse gallop, 43 minutes, NW
Walk, 6 hours 15 minutes, SE
Horse gallop, 10 hours 1 minute, W
Elephant ride, 7 hours 23 minutes, N
Walk, 6 hours 19 minutes, N
Elephant ride, 30 minutes, E
Run, 23 minutes, W
Horse trot, 9 hours 18 minutes, SW
Horse gallop, 15 minutes, W
Horse gallop, 37 minutes, NE
Horse gallop, 53 minutes, N
Horse trot, 20 minutes, NE
Walk, 1 hour, NE
Horse gallop, 19 minutes, S
Walk, 57 minutes, E
Walk, 51 minutes, SE
Walk, 16 minutes, N
Walk, 28 minutes, S
Horse gallop, 3 hours 19 minutes, S
Horse gallop, 52 minutes, W
Run, 3 hours 59 minutes, SE
Elephant ride, 3 hours 52 minutes, E
Run, 9 hours 49 minutes, S
Horse trot, 20 minutes, S
Walk, 40 minutes, W
Walk, 5 hours 20 minutes, N
Walk, 2 hours 17 minutes, SW
Run, 2 minutes, E
Horse gallop, 7 hours 46 minutes, N
Horse gallop, 55 minutes, SE
Run, 6 hours 46 minutes, NW
Walk, 6 hours 14 minutes, SE
Walk, 4 hours 57 minutes, E
Elephant ride, 37 minutes, S
Elephant ride, 24 minutes, E
Horse trot, 10 hours 59 minutes, NW
Walk, 2 hours 22 minutes, N
Horse gallop, 47 minutes, N
Horse trot, 3 hours 50 minutes, S
Run, 8 hours, SE
Horse trot, 5 hours 43 minutes, NW
Walk, 12 minutes, E
Horse trot, 39 minutes, S
Elephant ride, 8 hours 47 minutes, E
Walk, 1 hour 43 minutes, NE
Horse gallop, 38 minutes, S
Horse trot, 2 hours 19 minutes, NE
Run, 10 hours 44 minutes, NE
Run, 5 hours 54 minutes, S
Horse trot, 8 hours 9 minutes, S
Walk, 35 minutes, W
Elephant ride, 9 hours 3 minutes, NW
Horse trot, 3 hours 50 minutes, W
Horse trot, 7 hours 16 minutes, N
Run, 50 minutes, N
Horse trot, 1 hour 59 minutes, NW
Horse trot, 39 minutes, SE
Horse gallop, 2 hours 42 minutes, SW
Horse trot, 3 hours 52 minutes, S
Walk, 39 minutes, NW
Horse gallop, 29 minutes, SE
Elephant ride, 8 hours 10 minutes, NE
Run, 10 hours 25 minutes, N
Run, 5 hours, E
Horse gallop, 1 hour 52 minutes, SE
Run, 8 hours 2 minutes, NE
Walk, 6 minutes, S
Horse gallop, 3 hours 26 minutes, SW
Walk, 38 minutes, NW
Walk, 41 minutes, E
Horse trot, 16 minutes, NW
Elephant ride, 8 hours 31 minutes, S
Run, 7 hours 33 minutes, N
Elephant ride, 52 minutes, N
Horse trot, 10 hours 38 minutes, E
Run, 37 minutes, NE
Elephant ride, 41 minutes, W
Run, 56 minutes, SW
Walk, 7 hours, E
Walk, 2 minutes, W
Walk, 4 hours 43 minutes, S
Run, 20 minutes, S
Elephant ride, 3 hours 38 minutes, SW
Horse trot, 1 hour 41 minutes, S
Elephant ride, 4 hours 37 minutes, W
Walk, 5 hours 38 minutes, NW
Run, 25 minutes, N
Horse trot, 23 minutes, SW
Horse trot, 25 minutes, N
Horse trot, 3 minutes, SW
Horse gallop, 15 minutes, E
Elephant ride, 39 minutes, S
Horse trot, 8 hours 53 minutes, S
Elephant ride, 25 minutes, E
Horse trot, 44 minutes, NW
Elephant ride, 1 hour 7 minutes, S
Horse trot, 5 hours 25 minutes, W
Elephant ride, 6 hours 33 minutes, N
Horse trot, 16 minutes, W
Elephant ride, 4 hours 8 minutes, E
Walk, 6 minutes, W
Horse gallop, 5 hours 40 minutes, SE
Run, 3 hours 20 minutes, SE
Run, 6 hours 32 minutes, E
Run, 53 minutes, N
Horse gallop, 18 minutes, N
Elephant ride, 6 hours 52 minutes, E
Walk, 21 minutes, N
Run, 48 minutes, N
Walk, 9 hours 38 minutes, N
Horse trot, 2 hours 55 minutes, NW
Walk, 6 hours 42 minutes, SW
Horse gallop, 10 hours 46 minutes, NE
Horse trot, 29 minutes, E
Horse gallop, 6 hours 19 minutes, E
Run, 3 hours 1 minute, S
Elephant ride, 9 hours 43 minutes, N
Run, 10 hours 15 minutes, NE
Horse trot, 8 hours 27 minutes, SW
Elephant ride, 15 minutes, NW
Walk, 5 hours 19 minutes, W
Walk, 2 hours 24 minutes, E
Run, 18 minutes, SW
Run, 8 hours 32 minutes, NE
Walk, 46 minutes, SE
Horse trot, 4 hours 24 minutes, NE
Elephant ride, 6 minutes, SW
Run, 6 hours 52 minutes, NE
Elephant ride, 8 hours 21 minutes, N
Run, 8 hours 33 minutes, NE
Horse gallop, 58 minutes, N
Elephant ride, 9 hours 24 minutes, SW
Walk, 3 hours 3 minutes, S
Horse trot, 6 minutes, SW
Elephant ride, 18 minutes, SW
Run, 10 hours 28 minutes, SE
Run, 16 minutes, NE
Run, 3 hours 27 minutes, W
Walk, 7 hours 16 minutes, NW
Horse trot, 5 hours 53 minutes, W
Run, 29 minutes, S
Elephant ride, 1 hour 46 minutes, NW
Run, 19 minutes, NW
Walk, 5 minutes, E
Walk, 32 minutes, NW
Walk, 16 minutes, S
Walk, 21 minutes, SE
Horse gallop, 7 minutes, W
Run, 3 minutes, NE
Elephant ride, 25 minutes, NW
Elephant ride, 10 hours 50 minutes, S
Elephant ride, 47 minutes, N
Elephant ride, 54 minutes, W
Horse trot, 3 hours 22 minutes, N
Walk, 40 minutes, N
Elephant ride, 38 minutes, SE
Horse gallop, 2 hours 43 minutes, E
Horse trot, 53 minutes, SW
